Hotel Name,Price (SAR),Rating,Reviews,Address,Check-in,Check-out,Search Area,Religious_Context,Latitude,Longitude,Stay_Duration,City_Madinah,City_Makkah,City_Taif,Season_Type_Hajj Peak,Season_Type_Pre-Hajj,Season_Type_Ramadan Season,Season_Type_Regular Umrah,Price_Category_Budget,Price_Category_Mid-Range,Price_Category_Premium,Price_Category_Luxury
Radisson Hotel Madinah,0.22537604525605093,1.0903433486825478,-0.2681601464290799,"Lat: 24.4391628, Lng: 39.6093444",2026-07-01,2026-07-06,Hotels in Quba Madinah,Regular travel season with moderate hotel demand,24.4391628,39.6093444,0.0,True,False,False,False,False,False,True,False,False,True,False
فندق ارتال طيبة,-0.08224072129545623,-0.667504722263453,0.06168289755756324,"Lat: 24.4596911, Lng: 39.619664",2026-07-01,2026-07-06,Hotels in Quba Madinah,Regular travel season with moderate hotel demand,24.4596911,39.619664,0.0,True,False,False,False,False,False,True,False,True,False,False
Etlala Quba- إطلالة قباء,-0.08224072129545623,-0.008311695658702966,-0.3473591715148716,"Lat: 24.441370799999998, Lng: 39.6128946",2026-07-01,2026-07-06,Hotels in Quba Madinah,Regular travel season with moderate hotel demand,24.4413708,39.6128946,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق المغاربي 3,0.053060889877350255,-1.3266977488682032,-0.34175306291806523,"Lat: 24.4566865, Lng: 39.6185389",2026-07-01,2026-07-06,Hotels in Quba Madinah,Regular travel season with moderate hotel demand,24.4566865,39.6185389,0.0,True,False,False,False,False,False,True,False,True,False,False
Anarat Boutique,0.48104943464466454,1.0903433486825478,-0.3488881102230915,"Lat: 24.457429599999998, Lng: 39.602184099999995",2026-07-01,2026-07-06,Hotels in Quba Madinah,Regular travel season with moderate hotel demand,24.4574296,39.6021841,0.0,True,False,False,False,False,False,True,False,False,True,False
2-Bed Apartment with Shared Kitchen,-0.20074627039163845,-0.008311695658702966,-0.3538826433366099,"Lat: 24.45585060119629, Lng: 39.59376907348633",2026-07-01,2026-07-06,Hotels in Al Azhari Madinah,Regular travel season with moderate hotel demand,24.45585060119629,39.59376907348633,0.0,True,False,False,False,False,False,True,True,False,False,False
فندق ديلايتس إن,-0.13231786933872483,0.21141931320954838,-0.2767222031951115,"Lat: 24.4811183, Lng: 39.643636099999995",2026-07-01,2026-07-06,Hotels in Al Aridh Madinah,Regular travel season with moderate hotel demand,24.4811183,39.6436361,0.0,True,False,False,False,False,False,True,False,True,False,False
Taibah Apartment,-0.16590999349197333,1.0903433486825478,-0.35062090742574076,"Lat: 24.481027603149414, Lng: 39.64333724975586",2026-07-01,2026-07-06,Hotels in Al Aridh Madinah,Regular travel season with moderate hotel demand,24.48102760314941,39.64333724975586,0.0,True,False,False,False,False,False,True,True,False,False,False
المحيسني الفندقية - One-Bedroom Apartment,-0.20821118687013812,-0.008311695658702966,-0.3538826433366099,"Lat: 24.485029220581055, Lng: 39.64107894897461",2026-07-01,2026-07-06,Hotels in Al Aridh Madinah,Regular travel season with moderate hotel demand,24.48502922058105,39.64107894897461,0.0,True,False,False,False,False,False,True,True,False,False,False
ساس رتل للوحدات السكنية المفروشة,-0.19017097204709726,-0.667504722263453,-0.30617975564014854,"Lat: 24.4771212, Lng: 39.645219499999996",2026-07-01,2026-07-06,Hotels in Al Aridh Madinah,Regular travel season with moderate hotel demand,24.4771212,39.6452195,0.0,True,False,False,False,False,False,True,True,False,False,False
Taibah Apartment - Two-Bedroom Apartment,-0.16590999349197333,1.5298053664190485,-0.3533729971005366,"Lat: 24.481029510498047, Lng: 39.643341064453125",2026-07-01,2026-07-06,Hotels in Al Aridh Madinah,Regular travel season with moderate hotel demand,24.481029510498047,39.643341064453125,0.0,True,False,False,False,False,False,True,True,False,False,False
فندق أبراج المرزم,0.04621804977205889,-0.22804270452695236,-0.3308466334660965,"Lat: 24.4859738, Lng: 39.6334588",2026-07-01,2026-07-06,Hotels in Al Aridh Madinah,Regular travel season with moderate hotel demand,24.4859738,39.6334588,0.0,True,False,False,False,False,False,True,False,True,False,False
Belvedere Hotel فندق بيلفيديري طمأنينة سابقا,0.04559597339885059,1.5298053664190485,-0.2991466375823369,"Lat: 24.4823782, Lng: 39.6380023",2026-07-01,2026-07-06,Hotels in Al Aridh Madinah,Regular travel season with moderate hotel demand,24.4823782,39.6380023,0.0,True,False,False,False,False,False,True,False,True,False,False
شقق هذا منزلي الفندقيه Myhome فرع الربوة,-0.07881930124281054,0.43115032207779774,-0.3285022607801593,"Lat: 24.4808571, Lng: 39.6513473",2026-07-01,2026-07-06,Hotels in Al Aridh Madinah,Regular travel season with moderate hotel demand,24.4808571,39.6513473,0.0,True,False,False,False,False,False,True,False,True,False,False
شقق ماي هوم 2 العريض,-0.06824400289826935,1.5298053664190485,-0.34909196871752085,"Lat: 24.486125599999998, Lng: 39.6404163",2026-07-01,2026-07-06,Hotels in Al Aridh Madinah,Regular travel season with moderate hotel demand,24.4861256,39.6404163,0.0,True,False,False,False,False,False,True,False,True,False,False
شقق ماريوت التنفيذية المدينة المنورة,0.23159680898813398,0.43115032207779774,-0.2572537169771112,"Lat: 24.486303, Lng: 39.649854",2026-07-01,2026-07-06,Hotels in Al Aridh Madinah,Regular travel season with moderate hotel demand,24.486303,39.649854,0.0,True,False,False,False,False,False,True,False,False,True,False
فندق ريست إن 3 (روائس سابقاً),-0.07819722486960223,-0.4477737133952027,-0.31678039735047325,"Lat: 24.4761059, Lng: 39.657514500000005",2026-07-01,2026-07-06,Hotels in Al Aridh Madinah,Regular travel season with moderate hotel demand,24.4761059,39.657514500000005,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق جي اتش,-0.08224072129545623,-0.008311695658702966,-0.32391544465549954,"Lat: 24.4835562, Lng: 39.6322003",2026-07-01,2026-07-06,Hotels in Al Aridh Madinah,Regular travel season with moderate hotel demand,24.4835562,39.6322003,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق فاتوران ٢,-0.08224072129545623,0.43115032207779774,-0.31973634551969843,"Lat: 24.4835353, Lng: 39.644233899999996",2026-07-01,2026-07-06,Hotels in Al Aridh Madinah,Regular travel season with moderate hotel demand,24.4835353,39.6442339,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق كلاودز,-0.08224072129545623,1.3100743575507992,-0.3086260575733004,"Lat: 24.4782597, Lng: 39.6488156",2026-07-01,2026-07-06,Hotels in Al Aridh Madinah,Regular travel season with moderate hotel demand,24.4782597,39.6488156,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق روز المدينة,-0.08224072129545623,-0.008311695658702966,-0.30251030274042073,"Lat: 24.480772899999998, Lng: 39.6451843",2026-07-01,2026-07-06,Hotels in Al Aridh Madinah,Regular travel season with moderate hotel demand,24.4807729,39.6451843,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق سيزون ستار,-0.08224072129545623,0.43115032207779774,-0.22259777292412647,"Lat: 24.470289899999997, Lng: 39.635483199999996",2026-07-01,2026-07-06,Hotels in Al Aridh Madinah,Regular travel season with moderate hotel demand,24.4702899,39.6354832,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق فيو المدينه,-0.08224072129545623,1.3100743575507992,-0.18202993253269137,"Lat: 24.4643496, Lng: 39.6129471",2026-07-01,2026-07-06,Hotels in Bani Khidrah Madinah,Regular travel season with moderate hotel demand,24.4643496,39.6129471,0.0,True,False,False,False,False,False,True,False,True,False,False
دار الإيمان جراند,-0.08224072129545623,-1.1069667399999528,-0.3192266992836251,"Lat: 24.464496399999998, Lng: 39.6095016",2026-07-01,2026-07-06,Hotels in Bani Khidrah Madinah,Regular travel season with moderate hotel demand,24.4644964,39.6095016,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق جايدن,-0.08224072129545623,1.0903433486825478,-0.19966369230082773,"Lat: 24.46387, Lng: 39.6138553",2026-07-01,2026-07-06,Hotels in Bani Khidrah Madinah,Regular travel season with moderate hotel demand,24.46387,39.6138553,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق فالي المدينة,-0.08224072129545623,1.0903433486825478,-0.2151569378774562,"Lat: 24.4639436, Lng: 39.6137112",2026-07-01,2026-07-06,Hotels in Bani Khidrah Madinah,Regular travel season with moderate hotel demand,24.4639436,39.6137112,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق نسك الإيمان,-0.08224072129545623,-0.4477737133952027,-0.32829840228573,"Lat: 24.4654176, Lng: 39.609299299999996",2026-07-01,2026-07-06,Hotels in Bani Khidrah Madinah,Regular travel season with moderate hotel demand,24.4654176,39.6092993,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق جولدن توليب شاكرين,-0.08224072129545623,-1.1069667399999528,0.055669071971898236,"Lat: 24.4651875, Lng: 39.608687499999995",2026-07-01,2026-07-06,Hotels in Bani Khidrah Madinah,Regular travel season with moderate hotel demand,24.4651875,39.6086875,0.0,True,False,False,False,False,False,True,False,True,False,False
فندق فندا المدينة,-0.08224072129545623,0.8706123398142984,-0.2905845808163054,"Lat: 24.4644005, Lng: 39.6134712",2026-07-01,2026-07-06,Hotels in Bani Khidrah Madinah,Regular travel season with moderate hotel demand,24.4644005,39.6134712,0.0,True,False,False,False,False,False,True,False,True,False,False
Mehrab taiba,-0.08224072129545623,-0.667504722263453,-0.34644180828993965,"Lat: 24.4640803, Lng: 39.6080907",2026-07-01,2026-07-06,Hotels in Bani Khidrah Madinah,Regular travel season with moderate hotel demand,24.4640803,39.6080907,0.0,True,False,False,False,False,False,True,False,True,False,False
جوار المدينة,-0.08224072129545623,0.21141931320954838,-0.20109070176183297,"Lat: 24.4642971, Lng: 39.6095004",2026-07-01,2026-07-06,Hotels in Bani Khidrah Madinah,Regular travel season with moderate hotel demand,24.4642971,39.6095004,0.0,True,False,False,False,False,False,True,False,True,False,False
"Charming 2-bedroom chalet with WiFi, AC in delightful Madinah",0.5140194824247047,-0.008311695658702966,-0.3538826433366099,"Lat: 24.4606876373291, Lng: 39.609832763671875",2026-07-01,2026-07-06,Hotels in Bani Khidrah Madinah,Regular travel season with moderate hotel demand,24.4606876373291,39.60983276367188,0.0,True,False,False,False,False,False,True,False,False,True,False
الديوان النجدي للشقق المخدومة اقتصادي - One-Bedroom Apartment,-0.20883326324334642,-0.008311695658702966,-0.3538826433366099,"Lat: 21.484140396118164, Lng: 40.48775863647461",2026-03-10,2026-03-15,Hotels in Taif,Ramadan spiritual tourism season affecting Taif hotels,21.484140396118164,40.48775863647461,0.0,False,False,True,False,False,True,False,True,False,False,False
ناضرة الوسام للشقق المخدومة - Two-Bedroom Apartment,-0.21940856158788763,-2.864814810945955,-0.35316913860610727,"Lat: 21.22488021850586, Lng: 40.38262176513672",2026-03-10,2026-03-15,Hotels in Taif,Ramadan spiritual tourism season affecting Taif hotels,21.22488021850586,40.38262176513672,0.0,False,False,True,False,False,True,False,True,False,False,False
فخامة الديار للشقق المخدومة Fakhamat Aldyar For Serviced Apartments - Studio,-0.20012419401843015,-0.22804270452695236,-0.35153827065067267,"Lat: 21.319499969482422, Lng: 40.428550720214844",2026-03-10,2026-03-15,Hotels in Taif,Ramadan spiritual tourism season affecting Taif hotels,21.319499969482425,40.42855072021485,0.0,False,False,True,False,False,True,False,True,False,False,False
شاليهات تولين - Two-Bedroom Apartment,-0.13356202208514145,-0.008311695658702966,-0.3538826433366099,"Lat: 21.49803924560547, Lng: 40.4958610534668",2026-03-10,2026-03-15,Hotels in Taif,Ramadan spiritual tourism season affecting Taif hotels,21.49803924560547,40.4958610534668,0.0,False,False,True,False,False,True,False,True,False,False,False
شاليهات دشيل لبيوت العطلات الاقتصادية - Two-Bedroom Chalet with Private Pool,-0.04211679522352051,1.9692673841555492,-0.35306720935889263,"Lat: 21.230449676513672, Lng: 40.38397979736328",2026-03-10,2026-03-15,Hotels in Taif,Ramadan spiritual tourism season affecting Taif hotels,21.230449676513672,40.38397979736328,0.0,False,False,True,False,False,True,False,False,True,False,False
قرنيت الطائف للشقق المخدومه,-0.2175423324682627,-1.3266977488682032,-0.2854881184555723,"Lat: 21.3189137, Lng: 40.43349250000001",2026-03-10,2026-03-15,Hotels in Taif,Ramadan spiritual tourism season affecting Taif hotels,21.3189137,40.43349250000001,0.0,False,False,True,False,False,True,False,True,False,False,False
توت هاوس الوسام,-0.18146190282218097,0.650881330946049,-0.23911031097290156,"Lat: 21.233142600000004, Lng: 40.3731541",2026-03-10,2026-03-15,Hotels in Taif,Ramadan spiritual tourism season affecting Taif hotels,21.233142600000004,40.3731541,0.0,False,False,True,False,False,True,False,True,False,False,False
فندق أوالف - 4 نجوم,-0.039628489730687284,-0.008311695658702966,-0.04014442040988316,"Lat: 21.2882359, Lng: 40.419680299999996",2026-03-10,2026-03-15,Hotels in Taif,Ramadan spiritual tourism season affecting Taif hotels,21.2882359,40.4196803,0.0,False,False,True,False,False,True,False,False,True,False,False
روز وود الطائف,-0.1739969863436813,-0.667504722263453,-0.2756009814757502,"Lat: 21.281691, Lng: 40.4023185",2026-03-10,2026-03-15,Hotels in Taif,Ramadan spiritual tourism season affecting Taif hotels,21.281691,40.4023185,0.0,False,False,True,False,False,True,False,True,False,False,False
قصر لازورد للشقق المخدومة,-0.16466584074555674,-0.8872357311317024,-0.2541958395606714,"Lat: 21.3211949, Lng: 40.4341594",2026-03-10,2026-03-15,Hotels in Taif,Ramadan spiritual tourism season affecting Taif hotels,21.3211949,40.4341594,0.0,False,False,True,False,False,True,False,True,False,False,False
شقق شهد الأولى,-0.23558254729130357,-1.1069667399999528,-0.26999487287894386,"Lat: 21.3352734, Lng: 40.437743999999995",2026-03-10,2026-03-15,Hotels in Taif,Ramadan spiritual tourism season affecting Taif hotels,21.3352734,40.437744,0.0,False,False,True,False,False,True,False,True,False,False,False
فندق لوكسري سويتس,-0.16279961162593182,1.7495363752872999,-0.3075048358539391,"Lat: 21.2871441, Lng: 40.4199048",2026-03-10,2026-03-15,Hotels in Taif,Ramadan spiritual tourism season affecting Taif hotels,21.2871441,40.4199048,0.0,False,False,True,False,False,True,False,True,False,False,False
سفن جاردنز-البيعة,-0.10245820342472615,0.650881330946049,-0.19191706951251347,"Lat: 21.284342499999998, Lng: 40.4451623",2026-03-10,2026-03-15,Hotels in Taif,Ramadan spiritual tourism season affecting Taif hotels,21.2843425,40.4451623,0.0,False,False,True,False,False,True,False,False,True,False,False
أجنحة وارفه لشقق المخدومة WAREFA SERVICED APARTMENTS,-0.2393150055305534,-0.667504722263453,-0.3402241242098453,"Lat: 21.2774908, Lng: 40.4387766",2026-03-10,2026-03-15,Hotels in Taif,Ramadan spiritual tourism season affecting Taif hotels,21.2774908,40.4387766,0.0,False,False,True,False,False,True,False,True,False,False,False
فندق ذكرى,-0.20199042313805507,0.21141931320954838,-0.2009887725146183,"Lat: 21.3309705, Lng: 40.437109199999995",2026-03-10,2026-03-15,Hotels in Taif,Ramadan spiritual tourism season affecting Taif hotels,21.3309705,40.4371092,0.0,False,False,True,False,False,True,False,True,False,False,False
فندق كيان الطائف,-0.1516022369081823,0.43115032207779774,-0.24726465075007442,"Lat: 21.2944004, Lng: 40.4350932",2026-03-10,2026-03-15,Hotels in Taif,Ramadan spiritual tourism season affecting Taif hotels,21.2944004,40.4350932,0.0,False,False,True,False,False,True,False,True,False,False,False
فندق ميلان بارك,-0.13791655669759958,0.21141931320954838,-0.30118522252663016,"Lat: 21.2316625, Lng: 40.4109268",2026-03-10,2026-03-15,Hotels in Taif,Ramadan spiritual tourism season affecting Taif hotels,21.2316625,40.4109268,0.0,False,False,True,False,False,True,False,True,False,False,False
شاليهات فلورينسا الطائف,-0.21443195060222117,-0.667504722263453,-0.3467475960315836,"Lat: 21.3478384, Lng: 40.467720199999995",2026-03-10,2026-03-15,Hotels in Taif,Ramadan spiritual tourism season affecting Taif hotels,21.3478384,40.4677202,0.0,False,False,True,False,False,True,False,True,False,False,False
روائع إبداعية للشقق المخدومة,-0.2175423324682627,-1.766159766604704,-0.21403571615809494,"Lat: 21.3203565, Lng: 40.4311657",2026-03-10,2026-03-15,Hotels in Taif,Ramadan spiritual tourism season affecting Taif hotels,21.3203565,40.4311657,0.0,False,False,True,False,False,True,False,True,False,False,False
فندق وشاليهات الخزامى السياحي,-0.13169579296551653,-0.667504722263453,-0.2418624006476974,"Lat: 21.300456, Lng: 40.4335465",2026-03-10,2026-03-15,Hotels in Taif,Ramadan spiritual tourism season affecting Taif hotels,21.300456,40.4335465,0.0,False,False,True,False,False,True,False,False,True,False,False
منتجع أرائك للفلل الفندقية الفاخرة,-0.11552180726210058,0.21141931320954838,-0.07520808145172657,"Lat: 21.2114062, Lng: 40.3967074",2026-03-10,2026-03-15,Hotels in Taif for Hajj visitors,Ramadan spiritual tourism season affecting Taif hotels,21.2114062,40.3967074,0.0,False,False,True,False,False,True,False,False,True,False,False
منتجع ستي لاند (الريحانة للفلل الفاخرة) سابقا,-0.10370235617114278,-0.4477737133952027,-0.3384913270071961,"Lat: 21.2301921, Lng: 40.3763119",2026-03-10,2026-03-15,Hotels in Taif for Hajj visitors,Ramadan spiritual tourism season affecting Taif hotels,21.2301921,40.3763119,0.0,False,False,True,False,False,True,False,False,True,False,False
تولين بارك,-0.17461906271688962,1.3100743575507992,-0.3478688177509449,"Lat: 21.277715099999998, Lng: 40.4377615",2026-03-10,2026-03-15,Hotels in Taif for Hajj visitors,Ramadan spiritual tourism season affecting Taif hotels,21.2777151,40.4377615,0.0,False,False,True,False,False,True,False,True,False,False,False
رمال الجزيره - Two-Bedroom Apartment,-0.18830474292747235,-0.8872357311317024,-0.35306720935889263,"Lat: 21.342790603637695, Lng: 40.44023132324219",2026-03-10,2026-03-15,Hotels in Taif for Hajj visitors,Ramadan spiritual tourism season affecting Taif hotels,21.34279060363769,40.44023132324219,0.0,False,False,True,False,False,True,False,True,False,False,False
الأوائل الذهبية للشقق المخدومه,-0.2274955544395956,-2.205621784341204,-0.3368604590517615,"Lat: 21.234735999999998, Lng: 40.4106972",2026-03-10,2026-03-15,Hotels in Taif for Hajj visitors,Ramadan spiritual tourism season affecting Taif hotels,21.234736,40.4106972,0.0,False,False,True,False,False,True,False,True,False,False,False
فندق رمال الجزيرة,-0.18830474292747235,-0.8872357311317024,-0.285590047702787,"Lat: 21.3430329, Lng: 40.440188899999995",2026-03-10,2026-03-15,Hotels in Taif for Hajj visitors,Ramadan spiritual tourism season affecting Taif hotels,21.3430329,40.4401889,0.0,False,False,True,False,False,True,False,True,False,False,False
برود,-0.10867896715680922,0.21141931320954838,-0.2321791221623046,"Lat: 21.2826265, Lng: 40.41373670000001",2026-03-10,2026-03-15,Hotels in Taif for Hajj visitors,Ramadan spiritual tourism season affecting Taif hotels,21.2826265,40.41373670000001,0.0,False,False,True,False,False,True,False,False,True,False,False
شهد الثانية للشقق المخدومة,-0.2175423324682627,-0.8872357311317024,-0.3430781431318558,"Lat: 21.3517339, Lng: 40.4289316",2026-03-10,2026-03-15,Hotels in Taif near Miqat,Ramadan spiritual tourism season affecting Taif hotels,21.3517339,40.4289316,0.0,False,False,True,False,False,True,False,True,False,False,False
شهد الطائف او واي او 238,-0.23558254729130357,-0.8872357311317024,-0.3328852184103897,"Lat: 21.335303, Lng: 40.4378169",2026-03-10,2026-03-15,Hotels in Taif near Miqat,Ramadan spiritual tourism season affecting Taif hotels,21.335303,40.4378169,0.0,False,False,True,False,False,True,False,True,False,False,False
توت هاوس Toot House,-0.1708866044776398,0.21141931320954838,-0.30668940187622185,"Lat: 21.3497098, Lng: 40.4296291",2026-03-10,2026-03-15,Hotels in Taif near Miqat,Ramadan spiritual tourism season affecting Taif hotels,21.3497098,40.4296291,0.0,False,False,True,False,False,True,False,True,False,False,False
بوابة الورود للشقق المخدومة,-0.16964245173122317,-1.1069667399999528,-0.17407945124994778,"Lat: 21.348308799999998, Lng: 40.442177",2026-03-10,2026-03-15,Hotels in Taif near Miqat,Ramadan spiritual tourism season affecting Taif hotels,21.3483088,40.442177,0.0,False,False,True,False,False,True,False,True,False,False,False
جود للوحدات السكنية,-0.21443195060222117,-0.008311695658702966,-0.3111742887536669,"Lat: 21.269847, Lng: 40.454943199999995",2026-03-10,2026-03-15,Umrah visitor hotels in Taif,Ramadan spiritual tourism season affecting Taif hotels,21.269847,40.4549432,0.0,False,False,True,False,False,True,False,True,False,False,False
luxury royal apartments - One-Bedroom Apartment,-0.21443195060222117,-0.008311695658702966,-0.3538826433366099,"Lat: 21.43804931640625, Lng: 40.4788703918457",2026-03-10,2026-03-15,Umrah visitor hotels in Taif,Ramadan spiritual tourism season affecting Taif hotels,21.43804931640625,40.4788703918457,0.0,False,False,True,False,False,True,False,True,False,False,False
فخامة الديار للشقق المخدومة,-0.20012419401843015,-0.8872357311317024,-0.34246656764856787,"Lat: 21.319588, Lng: 40.4289786",2026-03-10,2026-03-15,Umrah visitor hotels in Taif,Ramadan spiritual tourism season affecting Taif hotels,21.319588,40.4289786,0.0,False,False,True,False,False,True,False,True,False,False,False
شقق روعه المصايف للشقق المخدومه - Budget Double Room,-0.19639173577918032,0.43115032207779774,-0.35306720935889263,"Lat: 21.34086036682129, Lng: 40.44036102294922",2026-03-10,2026-03-15,Budget hotels in Taif for pilgrims,Ramadan spiritual tourism season affecting Taif hotels,21.34086036682129,40.44036102294922,0.0,False,False,True,False,False,True,False,True,False,False,False
Noya - One-Bedroom Apartment,-0.17461906271688962,-0.008311695658702966,-0.3538826433366099,"Lat: 21.22834014892578, Lng: 40.37102127075195",2026-03-10,2026-03-15,Budget hotels in Taif for pilgrims,Ramadan spiritual tourism season affecting Taif hotels,21.22834014892578,40.37102127075195,0.0,False,False,True,False,False,True,False,True,False,False,False
شقق فلورنيسا الفندقية,-0.21443195060222117,-0.667504722263453,-0.33421029862418034,"Lat: 21.344203099999998, Lng: 40.461179",2026-03-10,2026-03-15,Budget hotels in Taif for pilgrims,Ramadan spiritual tourism season affecting Taif hotels,21.3442031,40.461179,0.0,False,False,True,False,False,True,False,True,False,False,False
فندق طارق,-0.19576965940597202,-1.766159766604704,-0.2536861933245981,"Lat: 21.278680299999998, Lng: 40.4136331",2026-03-10,2026-03-15,Budget hotels in Taif for pilgrims,Ramadan spiritual tourism season affecting Taif hotels,21.2786803,40.4136331,0.0,False,False,True,False,False,True,False,True,False,False,False
فيلا ايمان مسبح وحوش وجلسات خارجيه مع ملعب كرة قدم - Villa,0.3018914391606725,-0.008311695658702966,-0.3538826433366099,"Lat: 21.327329635620117, Lng: 40.54853820800781",2026-03-10,2026-03-15,Luxury hotels in Taif during Hajj season,Ramadan spiritual tourism season affecting Taif hotels,21.32732963562012,40.54853820800781,0.0,False,False,True,False,False,True,False,False,False,True,False
فندق صدفة,0.008893467379560554,0.21141931320954838,-0.13514247881394728,"Lat: 21.3040286, Lng: 40.3726973",2026-03-10,2026-03-15,Luxury hotels in Taif during Hajj season,Ramadan spiritual tourism season affecting Taif hotels,21.3040286,40.3726973,0.0,False,False,True,False,False,True,False,False,True,False,False
لوريڤ هوتل,0.08354263216455723,1.5298053664190485,0.08889800656387774,"Lat: 21.248545399999998, Lng: 40.413826199999995",2026-03-10,2026-03-15,Luxury hotels in Taif during Hajj season,Ramadan spiritual tourism season affecting Taif hotels,21.2485454,40.4138262,0.0,False,False,True,False,False,True,False,False,True,False,False
فندق رويال دايموند,-0.0408726424771039,1.3100743575507992,-0.2947636799521065,"Lat: 21.3215573, Lng: 40.4342191",2026-03-10,2026-03-15,Luxury hotels in Taif during Hajj season,Ramadan spiritual tourism season affecting Taif hotels,21.3215573,40.4342191,0.0,False,False,True,False,False,True,False,False,True,False,False
أكواخ ريف الطائف - Vacation Home,0.15259310959067915,0.21141931320954838,-0.35306720935889263,"Lat: 21.516450881958008, Lng: 40.48093032836914",2026-03-10,2026-03-15,Luxury hotels in Taif during Hajj season,Ramadan spiritual tourism season affecting Taif hotels,21.516450881958008,40.48093032836914,0.0,False,False,True,False,False,True,False,False,True,False,False
فندق بلفيو بارك الخمسين Bellevue Park Hotel,-0.04211679522352051,0.8706123398142984,-0.19528073467059728,"Lat: 21.2778289, Lng: 40.440951299999995",2026-03-10,2026-03-15,Luxury hotels in Taif during Hajj season,Ramadan spiritual tourism season affecting Taif hotels,21.2778289,40.4409513,0.0,False,False,True,False,False,True,False,False,True,False,False
روكس الفاخرة ROX Luxury,-0.10059197430510124,1.9692673841555492,-0.32208071820563566,"Lat: 21.340536999999998, Lng: 40.449889999999996",2026-03-10,2026-03-15,Luxury hotels in Taif during Hajj season,Ramadan spiritual tourism season affecting Taif hotels,21.340537,40.44989,0.0,False,False,True,False,False,True,False,False,True,False,False
فندق القصر - الطائف,-0.16466584074555674,0.8706123398142984,-0.3415492044236359,"Lat: 21.5347302, Lng: 40.6154288",2026-03-10,2026-03-15,Luxury hotels in Taif during Hajj season,Ramadan spiritual tourism season affecting Taif hotels,21.5347302,40.6154288,0.0,False,False,True,False,False,True,False,True,False,False,False
فندق ميلان إن Milan Inn,-0.10245820342472615,0.650881330946049,-0.33421029862418034,"Lat: 21.508749299999998, Lng: 40.4882503",2026-03-10,2026-03-15,Luxury hotels in Taif during Hajj season,Ramadan spiritual tourism season affecting Taif hotels,21.5087493,40.4882503,0.0,False,False,True,False,False,True,False,False,True,False,False
فندق ورويك الطائف,0.05617127174339179,1.3100743575507992,-0.01894313698923366,"Lat: 21.330049799999998, Lng: 40.4359761",2026-03-10,2026-03-15,Luxury hotels in Taif during Hajj season,Ramadan spiritual tourism season affecting Taif hotels,21.3300498,40.4359761,0.0,False,False,True,False,False,True,False,False,True,False,False
فندق إريديوم,0.42630671380233365,0.43115032207779774,-0.1599112858871099,"Lat: 21.264917, Lng: 40.4147034",2026-03-10,2026-03-15,Luxury hotels in Taif during Hajj season,Ramadan spiritual tourism season affecting Taif hotels,21.264917,40.4147034,0.0,False,False,True,False,False,True,False,False,False,True,False
فندق فندر,-0.07819722486960223,1.0903433486825478,-0.27040258986780247,"Lat: 21.277680600000004, Lng: 40.4404921",2026-03-10,2026-03-15,Luxury hotels in Taif during Hajj season,Ramadan spiritual tourism season affecting Taif hotels,21.277680600000004,40.4404921,0.0,False,False,True,False,False,True,False,False,True,False,False
الوسام إن الفاخرة ( عائلات فقط )⭐️⭐️⭐️⭐️,-0.08224072129545623,1.5298053664190485,-0.34807267624537425,"Lat: 21.2301437, Lng: 40.3755731",2026-03-10,2026-03-15,Luxury hotels in Taif during Hajj season,Ramadan spiritual tourism season affecting Taif hotels,21.2301437,40.3755731,0.0,False,False,True,False,False,True,False,False,True,False,False
رمال السيل للشقق المخدومة,-0.13480617483155805,0.43115032207779774,-0.3465437375371543,"Lat: 21.5032681, Lng: 40.4906192",2026-03-10,2026-03-15,Hotels in Taif near Al Sail Al Kabir Miqat,Ramadan spiritual tourism season affecting Taif hotels,21.5032681,40.4906192,0.0,False,False,True,False,False,True,False,True,False,False,False
فندق الردهة,-0.13418409845834975,-0.22804270452695236,-0.3130090152035308,"Lat: 21.4765032, Lng: 40.4903524",2026-03-10,2026-03-15,Hotels in Taif near Al Sail Al Kabir Miqat,Ramadan spiritual tourism season affecting Taif hotels,21.4765032,40.4903524,0.0,False,False,True,False,False,True,False,True,False,False,False
وحدة سكنية - One-Bedroom Apartment,0.053060889877350255,-0.008311695658702966,-0.3538826433366099,"Lat: 21.524639129638672, Lng: 40.499019622802734",2026-03-10,2026-03-15,Hotels in Taif near Al Sail Al Kabir Miqat,Ramadan spiritual tourism season affecting Taif hotels,21.524639129638672,40.499019622802734,0.0,False,False,True,False,False,True,False,False,True,False,False
